t_start,t_end,t_decision,label,score,alarm,dominant,domain,csec_corr,csec_unc,|r_bal|,|r_aux|,|r_cool|,|r_ups|,|r_qp|,|r_pv|,|r_reg|,e_rec,e_fc
240.40,241.67,241.68,0,-2.55179,0,|r_aux|,cross-domain,0.0000,0.0000,0.6745,0.7464,1.211,0,-0.3621,2.055,-0.5697,-0.3361,-0.3618
240.80,242.07,242.08,0,-2.34967,0,e_rec,cross-domain,0.0000,0.0000,0.531,0.56,2.323,0,-0.01719,2.13,-0.2467,1.059,0.8718
241.20,242.47,242.48,0,-3.31107,0,|r_aux|,cross-domain,0.0000,0.0000,0.4162,1.002,1.292,0,0.4178,0.9695,-0.3183,-1.342,1.202
241.60,242.87,242.88,0,-2.46695,0,e_rec,cross-domain,0.0000,0.0000,0.6314,0.6267,1.179,0,0.1664,0.3024,-0.2852,0.9384,-0.685
242.00,243.27,243.28,0,-2.56508,0,e_rec,cross-domain,0.0000,0.0000,0.7893,0.8294,2.861,0,0.3045,0.03516,-0.0183,0.9006,3.028
242.40,243.67,243.68,0,-2.50296,0,e_rec,cross-domain,0.0000,0.0000,1.019,1.182,1.831,0,0.8514,-0.259,-0.4142,1.148,-0.3115
242.80,244.07,244.08,0,-2.61539,0,|r_bal|,cross-domain,0.0000,0.0000,1.148,0.7214,1.451,0,0.2053,-0.3559,-0.7319,0.1141,-0.9011
243.20,244.47,244.48,0,-1.86374,0,e_rec,cross-domain,0.0000,0.0000,1.521,0.5258,2.273,0,0.1539,0.8047,-0.2858,2.289,1.174
243.60,244.87,244.88,0,-2.67744,0,|r_bal|,cross-domain,0.0000,0.0000,1.449,0.989,1.136,0,0.5324,1.582,-0.3432,-0.1207,-0.2877
244.00,245.27,245.28,0,-2.75064,0,|r_bal|,cross-domain,0.0000,0.0000,1.033,0.6231,0.8653,0,0.6191,2.88,-0.3725,0.09648,-0.8607
244.40,245.67,245.68,0,-2.05065,0,e_rec,cross-domain,0.0000,0.0000,1.033,0.8579,2.263,0,0.06242,3.317,-0.2549,1.392,0.6924
244.80,246.07,246.08,0,-1.78761,0,e_rec,cross-domain,0.0000,0.0000,0.6171,1.16,1.02,0,-0.5618,2.836,-0.4397,1.41,-0.3287
245.20,246.47,246.48,0,-2.72795,0,|r_aux|,cross-domain,0.0000,0.0000,0.6601,0.784,0.7317,0,-0.07219,2.627,-0.5227,-0.5923,-0.8665
245.60,246.87,246.88,0,-3.04585,0,|r_aux|,cross-domain,0.0000,0.0000,0.3588,0.8784,1.893,0,0.454,1.932,-0.1271,-0.5251,0.2128
246.00,247.27,247.28,0,-3.68982,0,|r_aux|,cross-domain,0.0000,0.0000,0.1579,1.231,0.698,0,1.433,0.973,-0.4315,-1.309,-0.7646
246.40,247.67,247.68,0,-3.50544,0,|r_aux|,cross-domain,0.0000,0.0000,0.3014,0.7988,0.3938,0,1.373,0.09328,-0.7545,-0.5987,-0.8148
246.80,248.07,248.08,0,-3.01847,0,|r_bal|,cross-domain,0.0000,0.0000,0.8898,0.5694,1.978,0,0.9697,-0.6709,-0.4158,0.2829,-0.3465
247.20,248.47,248.48,0,-3.02485,0,|r_aux|,cross-domain,0.0000,0.0000,0.6314,1.01,1.206,0,0.9542,-0.7555,-0.6627,0.09816,-0.2113
247.60,248.87,248.88,0,-3.11300,0,|r_aux|,cross-domain,0.0000,0.0000,0.5597,0.7198,0.95,0,1.16,-1.152,-0.3444,0.4039,-0.8472
248.00,249.27,249.28,0,-2.95742,0,e_rec,cross-domain,0.0000,0.0000,-0.2153,1.052,2.186,0,1.481,-1.05,0.2168,1.728,0.355
248.40,249.67,249.68,0,-3.40570,0,|r_aux|,cross-domain,0.0000,0.0000,-0.1148,1.331,0.9041,0,1.755,-0.9257,0.02116,0.373,-0.7042
248.80,250.07,250.08,0,-3.11203,0,e_rec,cross-domain,0.0000,0.0000,-0.1292,0.8255,0.808,0,1.494,0.2077,-0.08629,1.15,-0.268
249.20,250.47,250.48,0,-3.40523,0,|r_aux|,cross-domain,0.0000,0.0000,0.1579,0.4703,2.133,0,1.016,1.015,0.2007,-0.3076,0.3439
249.60,250.87,250.88,0,-3.19299,0,|r_aux|,cross-domain,0.0000,0.0000,0.2153,0.984,0.8282,0,0.6587,0.8194,-0.02182,-0.5715,-0.4936
250.00,251.27,251.28,0,-2.43632,0,e_rec,cross-domain,0.0000,0.0000,-0.2153,0.6673,0.7351,0,0.3457,0.1113,-0.2802,1.807,-0.7328
250.40,251.67,251.68,0,-2.46910,0,e_rec,cross-domain,0.0000,0.0000,0.5166,0.9384,2.371,0,0.2767,-0.3774,-0.3949,1.042,0.2058
250.80,252.07,252.08,0,-2.82090,0,|r_aux|,cross-domain,0.0000,0.0000,0.2153,1.251,1.4,0,0.1742,-0.4519,-0.6175,-0.2035,-0.05988
251.20,252.47,252.48,0,-2.61535,0,|r_aux|,cross-domain,0.0000,0.0000,0.2583,0.8698,0.9348,0,0.04546,-0.7448,-0.5338,0.4743,-0.8768
251.60,252.87,252.88,0,-3.38491,0,|r_aux|,cross-domain,0.0000,0.0000,0.4592,0.9152,2.294,0,0.7668,-0.9683,0.02859,-0.8335,0.9018
252.00,253.27,253.28,0,-2.46266,0,e_rec,cross-domain,0.0000,0.0000,0.3301,1.198,0.8414,0,0.6793,-0.6256,-0.2813,1.558,-0.3637
252.40,253.67,253.68,0,-2.83371,0,|r_bal|,cross-domain,0.0000,0.0000,1.048,0.8047,0.4358,0,0.754,0.673,-0.4049,0.1447,-0.7554
252.80,254.07,254.08,0,-2.35279,0,e_rec,cross-domain,0.0000,0.0000,0.8898,0.8519,1.653,0,0.1423,1.457,0.1318,0.9784,0.7685
253.20,254.47,254.48,0,-2.49612,0,|r_aux|,cross-domain,0.0000,0.0000,0.8036,1.229,0.815,0,0.05039,1.336,-0.04348,0.1152,-0.7881
253.60,254.87,254.88,0,-3.14106,0,|r_aux|,cross-domain,0.0000,0.0000,0.4736,0.8194,0.6339,0,0.3793,-0.04293,-0.3004,-0.813,-0.8734
254.00,255.27,255.28,0,-3.00709,0,|r_bal|,cross-domain,0.0000,0.0000,0.8611,0.6303,2.181,0,0.6769,-0.8981,-0.2688,0.01095,0.2673
254.40,255.67,255.68,0,-3.29785,0,|r_aux|,cross-domain,0.0000,0.0000,0.7893,1.071,0.972,0,0.5944,-0.9913,-0.5386,-1.29,-0.3953
254.80,256.07,256.08,0,-3.17179,0,|r_bal|,cross-domain,0.0000,0.0000,1.32,0.737,0.752,0,1.28,-0.9216,-0.4672,-0.1697,-0.8649
255.20,256.47,256.48,0,-2.57260,0,e_rec,cross-domain,0.0000,0.0000,0.9041,0.9124,2.193,0,1.309,-0.702,0.1012,1.992,0.6197
255.60,256.87,256.88,0,-2.83489,0,e_rec,cross-domain,0.0000,0.0000,0.6888,1.218,0.9751,0,1.496,-0.4698,-0.01115,1.276,-0.3826
256.00,257.27,257.28,0,-3.31479,0,|r_aux|,cross-domain,0.0000,0.0000,0.5884,0.7114,0.6895,0,1.02,0.7849,-0.07804,-0.5563,-0.7798
256.40,257.67,257.68,0,-3.35728,0,|r_bal|,cross-domain,0.0000,0.0000,0.7893,0.3534,1.645,0,1.428,1.632,0.3857,0.003663,0.2401
256.80,258.07,258.08,0,-2.62026,0,|r_aux|,cross-domain,0.0000,0.0000,0.8898,0.9172,0.5612,0,0.4112,1.384,0.07301,0.392,-0.6126
257.20,258.47,258.48,0,-3.13638,0,|r_bal|,cross-domain,0.0000,0.0000,0.8898,0.4851,0.5525,0,0.5148,0.4515,-0.3539,-0.7279,-0.7781
257.60,258.87,258.88,0,-2.77292,0,|r_bal|,cross-domain,0.0000,0.0000,1.062,0.4235,1.937,0,0.5168,-0.6497,-0.2932,0.4737,0.05638
258.00,259.27,259.28,0,-2.87012,0,|r_bal|,cross-domain,0.0000,0.0000,1.22,0.974,0.917,0,0.6177,-0.747,-0.3038,-0.1757,-0.5127
258.40,259.67,259.68,0,-3.39015,0,|r_bal|,cross-domain,0.0000,0.0000,1.449,0.4633,0.9914,0,1.178,-0.7305,-0.3482,-0.86,-0.8497
258.80,260.07,260.08,0,-3.11515,0,|r_bal|,cross-domain,0.0000,0.0000,1.033,0.4325,2.416,0,0.5225,-0.3979,-0.08347,-0.5558,-0.2973
259.20,260.47,260.48,0,-3.00526,0,|r_aux|,cross-domain,0.0000,0.0000,0.7462,0.9165,1.307,0,0.4298,-0.1839,-0.1068,-0.525,-0.714
259.60,260.87,260.88,0,-3.12371,0,|r_bal|,cross-domain,0.0000,0.0000,0.574,0.4154,0.9489,0,0.5363,0.2186,-0.2425,-0.3713,-0.809
260.00,261.27,261.28,0,-2.90515,0,e_rec,cross-domain,0.0000,0.0000,0.2153,0.5839,2.366,0,0.4958,0.4092,0.2804,0.5231,0.7612
260.40,261.67,261.68,0,-2.69074,0,|r_aux|,cross-domain,0.0000,0.0000,0.3444,1.007,1.051,0,0.106,0.324,-0.1179,0.1445,-0.7572
260.80,262.07,262.08,0,-2.79649,0,|r_bal|,cross-domain,0.0000,0.0000,1.349,0.5398,0.9417,0,-0.1916,-0.286,-0.2004,-0.836,-0.6848
261.20,262.47,262.48,0,-2.51801,0,|r_bal|,cross-domain,0.0000,0.0000,1.349,0.5983,2.319,0,-0.114,-0.7117,-0.0324,0.1737,0.01277
261.60,262.87,262.88,0,-2.70910,0,|r_bal|,cross-domain,0.0000,0.0000,1.335,1.031,1.095,0,-0.1256,-0.8421,-0.2404,-0.7533,-0.6772
262.00,263.27,263.28,0,-3.20542,0,|r_bal|,cross-domain,0.0000,0.0000,0.6888,0.5846,1.002,0,0.2794,-0.981,-0.4715,-1.037,-0.6865
262.40,263.67,263.68,0,-3.05760,0,|r_bal|,cross-domain,0.0000,0.0000,0.9902,0.7067,2.07,0,0.9707,-1.011,-0.3334,0.09197,0.078
262.80,264.07,264.08,0,-3.33485,0,|r_aux|,cross-domain,0.0000,0.0000,0.8898,1.077,1.091,0,1.095,-0.7448,-0.4292,-0.8436,-0.5523
263.20,264.47,264.48,0,-3.14084,0,|r_bal|,cross-domain,0.0000,0.0000,1.019,0.6181,0.5392,0,1.002,0.3463,-0.4166,-0.2919,-0.8778
263.60,264.87,264.88,0,-2.75813,0,|r_bal|,cross-domain,0.0000,0.0000,1.048,0.5701,1.433,0,0.7373,1.045,-0.1024,0.5905,0.3963
264.00,265.27,265.28,0,-3.08918,0,|r_bal|,cross-domain,0.0000,0.0000,1.105,1.017,0.5211,0,0.3906,0.9358,-0.3936,-1.297,-0.7008
264.40,265.67,265.68,0,-3.12917,0,|r_bal|,cross-domain,0.0000,0.0000,1.392,0.5808,0.9804,0,0.5089,-0.1368,-0.3753,-1.053,-0.8718
264.80,266.07,266.08,0,-2.82683,0,|r_bal|,cross-domain,0.0000,0.0000,1.263,0.5725,2.685,0,0.1704,-0.783,-0.1806,-0.3573,-0.2161
265.20,266.47,266.48,0,-2.50809,0,|r_bal|,cross-domain,0.0000,0.0000,1.693,1.053,1.353,0,-0.3924,-0.8745,-0.2868,-0.7399,-0.5607
265.60,266.87,266.88,0,-2.80443,0,|r_bal|,cross-domain,0.0000,0.0000,1.033,0.5799,0.9235,0,-0.08793,-0.5874,-0.4198,-0.5668,-0.8301
266.00,267.27,267.28,0,-3.27652,0,|r_bal|,cross-domain,0.0000,0.0000,0.6171,0.3605,2.512,0,0.4293,-0.3684,-0.2339,-0.865,-0.1083
266.40,267.67,267.68,0,-2.76408,0,|r_aux|,cross-domain,0.0000,0.0000,0.4018,0.913,1.593,0,0.1358,-0.1868,-0.1585,0.04773,-0.5072
266.80,268.07,268.08,0,-2.79319,0,|r_qp|,cross-domain,0.0000,0.0000,0.4449,0.4492,1.25,0,-0.6673,0.09407,-0.482,-0.9061,-0.837
267.20,268.47,268.48,0,-1.99627,0,e_rec,cross-domain,0.0000,0.0000,1.076,0.7706,2.476,0,-0.4878,0.1921,-0.2034,1.221,0.4989
267.60,268.87,268.88,0,-2.80692,0,|r_aux|,cross-domain,0.0000,0.0000,1.062,1.104,0.9749,0,0.1237,0.3153,-0.5329,-0.7895,-0.7721
268.00,269.27,269.28,0,-2.71692,0,|r_bal|,cross-domain,0.0000,0.0000,1.148,0.6358,0.8466,0,0.4043,-0.08373,-0.4358,0.1634,-0.802
268.40,269.67,269.68,0,-2.63411,0,e_rec,cross-domain,0.0000,0.0000,0.5023,0.5927,1.84,0,0.277,-0.2414,0.07445,0.8601,0.1029
268.80,270.07,270.08,0,-2.89716,0,|r_aux|,cross-domain,0.0000,0.0000,0.8754,1.024,0.7772,0,0.7172,-0.5531,-0.2589,0.05115,-0.4821
269.20,270.47,270.48,0,-2.77451,0,e_rec,cross-domain,0.0000,0.0000,0.3588,0.582,0.6871,0,0.6715,-0.7864,-0.514,0.9499,-0.761
269.60,270.87,270.88,0,-2.82168,0,|r_bal|,cross-domain,0.0000,0.0000,1.019,0.6746,2.203,0,0.311,-1.045,-0.3995,-0.05172,0.1483
270.00,271.27,271.28,0,-1.94599,0,e_rec,cross-domain,0.0000,0.0000,0.3875,1.078,0.9423,0,-0.03019,-0.8173,-0.6208,2.193,-0.4065
270.40,271.67,271.68,0,-2.35886,0,e_rec,cross-domain,0.0000,0.0000,0.7462,0.6219,0.777,0,0.03008,0.2757,-0.6406,0.9458,-0.8464
270.80,272.07,272.08,0,-3.27595,0,|r_bal|,cross-domain,0.0000,0.0000,0.4162,0.3287,2.359,0,0.9218,1.285,-0.1693,-0.2391,0.02099
271.20,272.47,272.48,0,-2.49438,0,e_rec,cross-domain,0.0000,0.0000,0.5023,0.9439,1.2,0,1.417,1.239,-0.04276,2.313,-0.2358
271.60,272.87,272.88,0,-3.40204,0,|r_bal|,cross-domain,0.0000,0.0000,1.119,0.453,1.202,0,1.243,0.00969,-0.1784,-0.6377,-0.7342
272.00,273.27,273.28,0,-3.07082,0,|r_bal|,cross-domain,0.0000,0.0000,1.019,0.4799,2.656,0,0.5771,-0.939,-0.03837,-0.3221,-0.5006
272.40,273.67,273.68,0,-2.56535,0,|r_aux|,cross-domain,0.0000,0.0000,0.8611,0.9489,1.859,0,-0.01127,-1.203,-0.4449,0.1777,-0.698
272.80,274.07,274.08,0,-2.88585,0,|r_bal|,cross-domain,0.0000,0.0000,0.8467,0.4449,1.336,0,0.2407,-1.143,-0.6605,-0.1647,-0.8055
273.20,274.47,274.48,0,-3.11414,0,e_rec,cross-domain,0.0000,0.0000,0.287,0.6525,2.319,0,1.173,-1.235,-0.3952,0.7197,0.6013
273.60,274.87,274.88,0,-2.94706,0,e_rec,cross-domain,0.0000,0.0000,0.4592,1.033,0.717,0,1.792,-1.034,-0.3698,1.591,-0.3924
274.00,275.27,275.28,0,-3.19167,0,e_rec,cross-domain,0.0000,0.0000,0.5166,0.5295,0.7329,0,1.491,0.07116,-0.202,0.7132,0.1835
274.40,275.67,275.68,0,-2.72103,0,e_rec,cross-domain,0.0000,0.0000,0.6458,0.4706,2.053,0,0.5889,1.022,0.2964,0.95,1.003
274.80,276.07,276.08,0,-2.71244,0,|r_aux|,cross-domain,0.0000,0.0000,0.4736,0.9527,0.9991,0,0.06865,1.183,-0.08328,-0.1012,-0.6962
275.20,276.47,276.48,0,-3.20838,0,|r_bal|,cross-domain,0.0000,0.0000,0.6314,0.526,0.7293,0,0.3261,0.4258,-0.3653,-1.042,-0.6629
275.60,276.87,276.88,0,-2.74513,0,|r_bal|,cross-domain,0.0000,0.0000,0.6745,0.6403,2.136,0,-0.314,-0.126,-0.3505,-0.5116,-0.3772
276.00,277.27,277.28,0,-2.60449,0,|r_aux|,cross-domain,0.0000,0.0000,0.7462,1.066,1.113,0,0.1514,-0.4103,-0.6163,0.1506,-0.7404
276.40,277.67,277.68,0,-3.28882,0,|r_aux|,cross-domain,0.0000,0.0000,0.1722,0.5745,0.9641,0,0.2742,-0.4724,-0.4487,-1.008,-0.7032
276.80,278.07,278.08,0,-2.97338,0,e_rec,cross-domain,0.0000,0.0000,0.01435,0.493,2.258,0,0.7728,-0.5979,0.06775,0.8639,-0.325
277.20,278.47,278.48,0,-2.41840,0,e_rec,cross-domain,0.0000,0.0000,0.4879,0.9841,1.129,0,0.2563,-0.3415,0.003706,1.209,-0.311
277.60,278.87,278.88,0,-2.57178,0,|r_bal|,cross-domain,0.0000,0.0000,0.7319,0.5524,0.8885,0,-0.2448,0.8264,0.1988,0.1047,-0.8303
278.00,279.27,279.28,0,-2.68698,0,|r_bal|,cross-domain,0.0000,0.0000,1.033,0.3546,2.261,0,-0.1639,1.632,0.8996,-0.1278,-0.1553
278.40,279.67,279.68,0,-2.90331,0,|r_aux|,cross-domain,0.0000,0.0000,0.7749,0.9627,1.007,0,-0.09959,1.543,1.174,-0.8827,-0.5389
278.80,280.07,280.08,0,-2.94310,0,|r_bal|,cross-domain,0.0000,0.0000,0.818,0.4262,0.8151,0,-0.01753,0.05812,1.1,-0.4263,-0.7621
279.20,280.47,280.48,0,-3.59433,0,|r_bal|,cross-domain,0.0000,0.0000,0.7175,0.432,2.137,0,0.6302,-1.046,1.242,-1.31,-0.09539
279.60,280.87,280.88,0,-3.33926,0,|r_aux|,cross-domain,0.0000,0.0000,0.7749,0.9582,1.255,0,0.547,-1.211,1.131,-1.05,-0.3935
280.00,281.27,281.28,0,-2.62808,0,e_rec,cross-domain,0.0000,0.0000,1.349,0.4769,0.9681,0,0.3028,-0.8973,2.336,0.9079,-0.6584
280.40,281.67,281.68,0,-3.27376,0,|r_bal|,cross-domain,0.0000,0.0000,1.335,0.4037,1.921,0,-0.1519,-0.3673,3.823,-1.293,0.182
280.80,282.07,282.08,0,-3.01300,0,|r_aux|,cross-domain,0.0000,0.0000,0.9185,0.9927,0.8309,0,-0.2584,-0.03887,4.046,-0.7654,-0.04711
281.20,282.47,282.48,0,-2.94838,0,e_rec,cross-domain,0.0000,0.0000,0.3588,0.4721,0.7316,0,0.7084,1.134,4.398,1.29,-0.5218
281.60,282.87,282.88,0,-3.61240,0,|r_aux|,cross-domain,0.0000,0.0000,0.3875,0.478,2.033,0,0.6372,1.868,4.633,-0.8721,-0.4372
282.00,283.27,283.28,0,-3.60724,0,|r_aux|,cross-domain,0.0000,0.0000,0.3731,1.06,1.166,0,0.6918,1.67,4.21,-1.202,-0.2743
282.40,283.67,283.68,0,-2.80378,0,e_rec,cross-domain,0.0000,0.0000,0.5453,0.4331,0.6704,0,0.1644,0.1546,3.175,0.7832,-0.8387
282.80,284.07,284.08,0,-3.25134,0,|r_aux|,cross-domain,0.0000,0.0000,0.1148,0.5061,1.855,0,0.3332,-1.002,2.118,-0.1951,-0.6928
283.20,284.47,284.48,0,-2.83308,0,e_rec,cross-domain,0.0000,0.0000,0.3301,1.015,0.8778,0,0.9358,-1.196,1.682,1.365,0.04732
283.60,284.87,284.88,0,-3.39474,0,|r_bal|,cross-domain,0.0000,0.0000,0.9472,0.5134,0.796,0,1.165,-0.3531,2.718,-0.0403,-0.684
284.00,285.27,285.28,0,-3.48129,0,|r_bal|,cross-domain,0.0000,0.0000,0.9328,0.431,2.268,0,0.6065,0.4227,3.991,-0.8179,-0.6655
284.40,285.67,285.68,0,-2.94302,0,|r_aux|,cross-domain,0.0000,0.0000,0.9615,0.9998,1.087,0,0.6598,0.6246,3.867,0.4611,-0.3896
284.80,286.07,286.08,0,-2.60769,0,|r_bal|,cross-domain,0.0000,0.0000,1.88,0.3763,1.25,0,0.4687,0.331,2.408,0.7659,-0.8494
285.20,286.47,286.48,0,-2.86994,0,|r_bal|,cross-domain,0.0000,0.0000,1.894,0.7364,2.448,0,1.099,-0.01128,1.033,0.4248,0.9752
285.60,286.87,286.88,0,-2.57771,0,|r_bal|,cross-domain,0.0000,0.0000,1.579,1.088,1.131,0,0.2962,-0.3009,-0.1955,-0.03759,-0.3299
286.00,287.27,287.28,0,-3.10422,0,|r_aux|,cross-domain,0.0000,0.0000,0.574,0.5806,0.9579,0,0.3779,-0.8206,-0.04242,-0.4698,-0.7727
286.40,287.67,287.68,0,-3.06855,0,|r_bal|,cross-domain,0.0000,0.0000,0.4592,0.3686,2.446,0,0.1907,-1.161,0.2192,-0.2665,-0.01151
286.80,288.07,288.08,0,-3.25579,0,|r_aux|,cross-domain,0.0000,0.0000,0.2583,0.9493,1.307,0,0.7922,-1.325,0.3099,-0.2917,-0.4492
287.20,288.47,288.48,0,-3.08238,0,|r_bal|,cross-domain,0.0000,0.0000,0.818,0.4326,0.9426,0,0.9447,-1.343,0.2664,0.3852,-0.7917
287.60,288.87,288.88,0,-3.11278,0,|r_bal|,cross-domain,0.0000,0.0000,0.6314,0.6105,2.153,0,0.9271,-1.097,0.5709,0.3289,-0.1961
288.00,289.27,289.28,0,-2.99215,0,|r_aux|,cross-domain,0.0000,0.0000,1.048,1.028,1.095,0,0.5056,-0.8029,-0.1354,-0.5688,-0.408
288.40,289.67,289.68,0,-2.77194,0,|r_bal|,cross-domain,0.0000,0.0000,1.005,0.5716,0.6184,0,0.2079,0.3771,0.5478,0.0867,0.1572
288.80,290.07,290.08,0,-2.79622,0,|r_bal|,cross-domain,0.0000,0.0000,1.292,0.3605,2.14,0,-0.245,1.169,1.473,-0.5904,-0.4669
289.20,290.47,290.48,0,-2.80310,0,|r_bal|,cross-domain,0.0000,0.0000,1.292,0.9795,1.14,0,0.301,1.178,2.031,-0.2117,-0.6243
289.60,290.87,290.88,0,-2.39532,0,e_rec,cross-domain,0.0000,0.0000,1.449,0.4389,1.246,0,0.4893,0.452,1.715,1.536,-0.6417
290.00,291.27,291.28,0,-3.30426,0,|r_bal|,cross-domain,0.0000,0.0000,1.449,0.4781,2.676,0,1.068,-0.1007,1.482,-0.4856,-0.7048
290.40,291.67,291.68,0,-2.92747,0,|r_bal|,cross-domain,0.0000,0.0000,1.492,1.017,1.271,0,0.6597,-0.299,1.363,-0.2159,-0.2463
290.80,292.07,292.08,0,-2.84257,0,e_rec,cross-domain,0.0000,0.0000,1.162,0.5087,1.099,0,0.7314,-0.4243,2.139,0.8348,-0.471
291.20,292.47,292.48,0,-3.59753,0,|r_bal|,cross-domain,0.0000,0.0000,1.292,0.4354,2.074,0,0.5559,-0.5883,3.38,-1.425,-0.03021
291.60,292.87,292.88,0,-3.44665,0,|r_aux|,cross-domain,0.0000,0.0000,0.8324,0.9881,0.5932,0,0.6306,-0.3442,3.394,-0.9463,0.0468
292.00,293.27,293.28,0,-3.32648,0,|r_bal|,cross-domain,0.0000,0.0000,1.148,0.4289,0.792,0,0.7167,0.6313,3.171,-0.5218,-0.8561
292.40,293.67,293.68,0,-3.25368,0,|r_bal|,cross-domain,0.0000,0.0000,1.263,0.4373,1.794,0,0.4318,1.3,3.444,-0.7413,-0.2134
292.80,294.07,294.08,0,-3.36469,0,|r_bal|,cross-domain,0.0000,0.0000,1.205,1.009,0.6909,0,0.5798,1.296,3.277,-1.257,-0.3687
293.20,294.47,294.48,0,-3.09109,0,|r_bal|,cross-domain,0.0000,0.0000,0.8898,0.4343,0.5831,0,0.2431,0.2817,3.264,-0.1816,-0.5791
293.60,294.87,294.88,0,-3.32542,0,|r_bal|,cross-domain,0.0000,0.0000,0.8036,0.4799,1.915,0,0.06655,-0.4696,2.71,-1.133,-0.6339
294.00,295.27,295.28,0,-2.98326,0,|r_aux|,cross-domain,0.0000,0.0000,0.7606,1.003,1.038,0,0.226,-0.7863,2.236,-0.2548,-0.5266
294.40,295.67,295.68,0,-2.54552,0,|r_bal|,cross-domain,0.0000,0.0000,1.492,0.4036,1.137,0,-0.1805,-1.122,1.738,0.3846,-0.8398
294.80,296.07,296.08,0,-2.81994,0,|r_bal|,cross-domain,0.0000,0.0000,1.148,0.6531,2.776,0,0.3057,-1.308,0.9928,0.1168,-0.5681
295.20,296.47,296.48,0,-2.15549,0,e_rec,cross-domain,0.0000,0.0000,1.134,1.044,1.528,0,0.1445,-0.9202,-0.06024,1.428,-0.5708
295.60,296.87,296.88,0,-2.47776,0,e_rec,cross-domain,0.0000,0.0000,0.818,0.6505,0.8572,0,0.266,0.7686,1.528,1.194,-0.7293
296.00,297.27,297.28,0,-2.72180,0,|r_bal|,cross-domain,0.0000,0.0000,0.9615,0.3698,2.17,0,-0.07292,2.05,3.765,0.3983,-0.5374
296.40,297.67,297.68,0,-2.86813,0,|r_bal|,cross-domain,0.0000,0.0000,1.22,1.04,1.234,0,0.553,1.913,4.7,0.3644,-0.4463
296.80,298.07,298.08,0,-3.30597,0,|r_bal|,cross-domain,0.0000,0.0000,1.019,0.4182,0.9542,0,0.5026,0.3,3.005,-0.6449,-0.8925
297.20,298.47,298.48,0,-3.67148,0,|r_bal|,cross-domain,0.0000,0.0000,0.7319,0.5524,2.111,0,0.9552,-0.9376,1.173,-1.247,-0.234
297.60,298.87,298.88,0,-2.79147,0,|r_bal|,cross-domain,0.0000,0.0000,1.048,1.007,0.7014,0,0.4014,-1.123,0.156,0.0001464,-0.5772
298.00,299.27,299.28,0,-3.05014,0,|r_bal|,cross-domain,0.0000,0.0000,0.9185,0.4432,0.5646,0,0.9006,-0.99,-0.006027,0.2802,-0.594
298.40,299.67,299.68,0,-3.05723,0,|r_bal|,cross-domain,0.0000,0.0000,1.005,0.4651,1.782,0,0.071,-0.8039,0.06183,-0.8393,0.3634
