t,Va_pu,Vb_pu,Vc_pu,P_meas_MW,P_total_MW,Q_total_Mvar,P_it_MW,P_cool_MW,P_aux_MW,ups_state,soc,vdc_pu,P_batt_MW,cool_stall,P_ai_pu,P_it_served_MW
107.03,0.946318724957849,0.946318725019947,0.946318724778489,96.7845671450588,96.7845671450588,37.2579356109798,27.2158901635974,47.2919643346782,22.2767126467832,0,0.995005707323505,1.11881698145544,-0,0,0.194030878900431,27.6494002433114
107.04,0.946137718945104,0.946137719008323,0.946137718767344,96.7542176317872,96.7542176317872,37.2454779989972,27.2069493426916,47.2791470314337,22.2681212576619,0,0.995005707323505,1.11847294128291,-0,0,0.170702946434057,24.3251698668531
107.05,0.945991529709333,0.945991529772343,0.945991529529759,95.7305852675789,95.7305852675789,36.9069791238428,26.2007588037142,47.2685329296565,22.2612935342082,0,0.995005707323505,1.1193365049837,-0,0,0.174728788882071,24.8988524156951
107.06,0.945857652386716,0.94585765245117,0.945857652208066,95.290244798202,95.290244798202,36.7603626844757,25.776386570518,47.2587511858542,22.2551070418298,0,0.995005707323505,1.11987251217943,-0,0,0.188068019864428,26.799692830681
107.07,0.945735953888198,0.945735953952013,0.945735953709468,95.4191248377888,95.4191248377888,36.8009878207814,25.9199426539027,47.2497291137223,22.2494530701638,0,0.995005707323505,1.1197390180313,-0,0,0.183319834330348,26.1230763920746
107.08,0.945643483464738,0.945643483529128,0.945643483284354,94.8947598084211,94.8947598084211,36.6272572566121,25.4070442633913,47.2425146032676,22.2452009417622,0,0.995005707323505,1.12013527348501,-0,0,0.182288010957447,25.9760415614362
107.09,0.945567523557263,0.945567523620752,0.945567523376811,94.9226506975939,94.9226506975939,36.6352473413028,25.4446035676052,47.2363381462417,22.241708983747,0,0.995005707323505,1.12004421746881,-0,0,0.160117850097259,22.8167936388594
107.1,0.945507946891361,0.945507946955322,0.945507946710281,94.2183017585271,94.2183017585271,36.4027669323681,24.7480366497338,47.2311973493675,22.2390677594259,0,0.995005707323505,1.12070310183246,-0,0,0.154067419148762,21.9546072286987
107.11,0.945343767059448,0.94534376712549,0.945343766886935,93.1007519491144,93.1007519491144,36.0332046298575,23.6495945690014,47.2195754935423,22.2315818865707,0,0.995005707323505,1.12172431707017,-0,0,0.149374110143055,21.2858106953853
107.12,0.945235751609227,0.94523575167581,0.94523575143046,93.3976840485968,93.3976840485968,36.1292614514121,23.9593683142852,47.2115327830497,22.2267829512618,0,0.995005707323505,1.12180531330624,-0,0,0.161967268518937,23.0803357639485
107.13,0.945119675628607,0.94511967569647,0.945119675445917,93.5654590798917,93.5654590798917,36.1827565524845,24.140989808319,47.2029337750173,22.2215354965554,0,0.995005707323505,1.12162771962164,-0,0,0.167438211352205,23.8599451176891
107.14,0.945007006841176,0.945007006903287,0.945007006665521,93.7871869430226,93.7871869430226,36.2540173978237,24.3762868593176,47.1945015304161,22.2163985532889,0,0.995005707323505,1.12138558487335,-0,0,0.171659879812995,24.4615328733517
107.15,0.944884696685213,0.944884696749154,0.944884696510812,93.6295130797751,93.6295130797751,36.2004485356439,24.2333094331465,47.1854234198429,22.2107802267857,0,0.995005707323505,1.12142973956144,-0,0,0.174138911094627,24.8147948309844
107.16,0.944771282979018,0.944771283046642,0.944771282797437,93.4222022865826,93.4222022865826,36.1306706793795,24.03974243927,47.1768839482249,22.2055758990877,0,0.995005707323505,1.12157349569495,-0,0,0.175433307139498,24.9992462673784
107.17,0.944665458575615,0.944665458640446,0.944665458399244,93.6532252791998,93.6532252791998,36.2050540279644,24.2837504513512,47.1687977767933,22.2006770510553,0,0.995005707323505,1.12123005335586,-0,0,0.150900113378198,21.5032661563932
107.18,0.944570751000235,0.944570751064429,0.944570750826717,93.9552857044914,93.9552857044914,36.3029256603876,24.5975252465897,47.1614178044545,22.1963426534472,0,0.995005707323505,1.12116158295646,-0,0,0.157995044596583,22.5142938550131
107.19,0.944482216277408,0.944482216345282,0.94448221609507,94.0339258057476,94.0339258057476,36.3274303333846,24.6872851404427,47.1543854942591,22.1922551710457,0,0.995005707323505,1.12102984672284,-0,0,0.157707980747471,22.4733872565146
107.2,0.944419805659897,0.944419805726796,0.944419805482934,93.9647626319105,93.9647626319105,36.3036711141071,24.626397188584,47.1489664751067,22.1893989682199,0,0.995005707323505,1.12110118114971,-0,0,0.165183530931315,23.5386531577124
107.21,0.944369982170216,0.944369982234414,0.944369981997218,93.5390696434929,93.5390696434929,36.1628770434655,24.2076187766393,47.1443145888094,22.1871362780443,0,0.995005707323505,1.1214131376037,-0,0,0.169501476417372,24.1539603894755
