t,Va_pu,Vb_pu,Vc_pu,P_meas_MW,P_total_MW,Q_total_Mvar,P_it_MW,P_cool_MW,P_aux_MW,ups_state,soc,vdc_pu,P_batt_MW,cool_stall,P_ai_pu,P_it_served_MW
47.31,0.979858601582186,0.979858601919887,0.979858601946983,110.835539625563,110.835539625563,42.2590011960085,57.4032749351457,39.106220258782,14.3260444316349,0,1,1.00000645005198,0,0,0.62215581890088,54.1275562443765
47.32,0.9796095615609,0.979609561901448,0.979609561927161,111.910228978809,111.910228978809,42.6090576454724,58.4994848765764,39.0920025320786,14.3187415701543,0,1,0.999611736662114,0,0,0.649927594321146,56.5437007059397
47.33,0.979346450083863,0.979346450423946,0.97934645044972,110.597531748049,110.597531748049,42.1742230123365,57.2096425643506,39.0769167306032,14.3109724530948,0,1,1.00019447575741,0,0,0.622644767248844,54.1700947506495
47.34,0.979110864373782,0.979110864712705,0.979110864738909,109.483833645633,109.483833645633,41.8051708781795,56.1162151286422,39.0634890792421,14.3041294377489,0,1,1.00051318018408,0,0,0.623336217203292,54.2302508966864
47.35,0.978860138525605,0.978860138865348,0.97886013889101,111.707945065522,111.707945065522,42.5330144524849,58.3619148230957,39.0492284828511,14.2968017595753,0,1,0.999652266042759,0,0,0.642877361460407,55.9303304470554
47.36,0.978580876789392,0.978580877129129,0.978580877154852,110.304903865168,110.304903865168,42.0682954311198,56.9830160508341,39.0332934735835,14.2885943407501,0,1,1.00022456605788,0,0,0.62783060316173,54.6212624750705
47.37,0.97833363963345,0.978333639972188,0.97833363999923,109.612583766154,109.612583766154,41.8376020537989,56.3119349318429,39.0192356990153,14.2814131352953,0,1,1.0003917823125,0,0,0.636164736726144,55.3463320951745
47.38,0.978069337138954,0.978069337478049,0.978069337504094,109.711375649398,109.711375649398,41.8667215194704,56.433426980834,39.0042309688541,14.2737176997103,0,1,1.00029685916981,0,0,0.632006031018143,54.9845246985785
47.39,0.977937583520682,0.977937583857951,0.977937583875613,83.755873181014,83.755873181014,33.3338865937389,30.4889335679957,38.9966071299414,14.2703324830769,0,1,1.00932265967935,0,0,0.302471437626402,26.3150150734969
47.4,0.978016670180321,0.978016670522371,0.978016670550943,79.8126899990488,79.8126899990488,32.0391514939535,26.5360452247522,39.0022571968592,14.2743875774374,0,1,1.0082969610897,0,0,0.300938489520014,26.1816485882412
47.41,0.978098955712137,0.978098956051726,0.978098956075806,79.2902592599418,79.2902592599418,31.8687687443798,26.0038594303293,39.0079266192581,14.2784732103543,0,1,1.00637021543413,0,0,0.307382188035689,26.742250359105
47.42,0.978160029626176,0.978160029967477,0.978160029989765,80.4337735195442,80.4337735195442,32.245622375295,27.1399060386151,39.0121166857332,14.2817507951959,0,1,1.00431533824155,0,0,0.313818888957705,27.3022433393203
47.43,0.978215272647666,0.978215272988979,0.978215273009639,79.8829573313926,79.8829573313926,32.0654346516514,26.582584896924,39.0156727737217,14.2846996607469,0,1,1.0032723930703,0,0,0.304949967221184,26.530647148243
47.44,0.978262135259511,0.978262135598261,0.978262135617875,80.2512843706834,80.2512843706834,32.1872050637227,26.9454261176962,39.0185615795987,14.2872966733885,0,1,1.00213133664782,0,0,0.30560831395842,26.5879233143825
47.45,0.978296228505053,0.978296228844589,0.978296228863637,79.649428621146,79.649428621146,31.9898810909813,26.3395170568186,39.0205093651509,14.2894021991766,0,1,1.00158106500207,0,0,0.288048191870008,25.0601926926907
47.46,0.978353238735706,0.978353239077198,0.978353239095177,79.9381444400103,79.9381444400103,32.0855275566345,26.6224395860829,39.0235848843102,14.2921199696172,0,1,1.00080537133973,0,0,0.296506035438536,25.7960250831526
47.47,0.978389129271605,0.978389129613165,0.97838912963137,79.6344891320809,79.6344891320809,31.9861654700661,26.3150733515456,39.0252975577354,14.2941182227999,0,1,1.00040872539643,0,0,0.302193357846368,26.290822132634
47.48,0.97841539320264,0.978415393543177,0.978415393561638,81.5033827359925,81.5033827359925,32.6007182289779,28.1814255483062,39.0262747523632,14.2956824353231,0,1,0.999411504560278,0,0,0.305602736763961,26.5874380984646
47.49,0.978432638258366,0.978432638599035,0.978432638615377,81.3696476956272,81.3696476956272,32.5568782966257,28.0462456210165,39.0265372955765,14.2968647790341,0,1,0.999307686511584,0,0,0.295888816529578,25.7423270380733
47.5,0.978465387689147,0.978465388030782,0.978465388047381,80.8886719980196,80.8886719980196,32.3990845254212,27.562589111433,39.0275896807862,14.2984932058003,0,1,0.999294364013594,0,0,0.313605585693627,27.2836859553456
47.51,0.978466091637844,0.978466091980396,0.978466091996381,81.0631093564335,81.0631093564335,32.4562820364936,27.7373125604004,39.026719859108,14.299076936925,0,1,0.99915299756603,0,0,0.300213626233276,26.118585482295
47.52,0.978477459545223,0.978477459886354,0.978477459904507,81.1693851173045,81.1693851173045,32.4911951662331,27.8430503043394,39.026377661718,14.2999571512471,0,1,0.999008762798714,0,0,0.317431360222279,27.6165283393383
47.53,0.978485084546736,0.978485084887772,0.978485084902311,82.0838518988099,82.0838518988099,32.7916592814359,28.757609915887,39.025651275846,14.3005907070769,0,1,0.998722841109297,0,0,0.297539316722444,25.8859205548527
47.54,0.978516696854396,0.978516697195912,0.978516697210773,82.440743633557,82.440743633557,32.9091441166302,29.1126262398047,39.0261990648539,14.3019183288984,0,1,0.998599544511804,0,0,0.317478548946205,27.6206337583198
47.55,0.978535055517735,0.978535055858781,0.978535055874338,81.4497337331569,81.4497337331569,32.5834101284569,28.1209982110758,39.0259202920189,14.3028152300622,0,1,0.998995959213741,0,0,0.323435790805255,28.1389138000572
47.56,0.978558718535585,0.978558718878494,0.978558718889685,81.4044128396954,81.4044128396954,32.5685572633304,28.0747406142786,39.0258604769946,14.3038117484222,0,1,0.99907574274469,0,0,0.294195123182105,25.5949757168431
47.57,0.978589412506779,0.978589412848045,0.97858941286339,81.5140130114148,81.5140130114148,32.6047135927239,28.1827824998118,39.0261927357623,14.3050377758408,0,1,0.999015998474677,0,0,0.293316693996907,25.5185523777309
47.58,0.978633946777051,0.978633947120066,0.978633947132978,80.8594847298703,80.8594847298703,32.3898751571326,27.5255791329318,39.0272438509951,14.3066617459434,0,1,0.999221290773949,0,0,0.294514498723825,25.6227613889728
47.59,0.978720357235922,0.978720357578375,0.978720357591834,81.484858251074,81.484858251074,32.5962258642589,28.1448333894355,39.0305532959155,14.309471565723,0,1,0.998978238176468,0,0,0.296282110676125,25.7765436288229
47.6,0.978799894739714,0.978799895081705,0.978799895094888,79.9206540680459,79.9206540680459,32.0828044920265,26.5751216916027,39.0334415829159,14.3120907935273,0,1,0.999512378270652,0,0,0.294475602132126,25.619377385495
47.61,0.978898872310441,0.978898872653099,0.978898872665401,80.7980615259905,80.7980615259905,32.3721460525847,27.445359378737,39.0374194097315,14.315282737522,0,1,0.999101141448603,0,0,0.322625183089159,28.0683909287568
47.62,0.978981782290376,0.978981782632804,0.978981782644557,81.9289691828846,81.9289691828846,32.7445645060783,28.5708025367759,39.0403210912248,14.317845554884,0,1,0.998816549678259,0,0,0.299476777330102,26.0544796277188
47.63,0.979074044381183,0.979074044722326,0.979074044734749,80.8376351818602,80.8376351818602,32.3866906332371,27.4731324871737,39.0437603175587,14.3207423771278,0,1,0.999237433277175,0,0,0.310106744544243,26.9792867753491
47.64,0.979201271147379,0.979201271489304,0.979201271500165,80.2611123934902,80.2611123934902,32.1984553341176,26.8873490162151,39.0491094541603,14.3246539231148,0,1,0.999457913727967,0,0,0.300004848165134,26.1004217903666
47.65,0.979315077073047,0.97931507741625,0.979315077427606,80.0563153984401,80.0563153984401,32.1322369785951,26.6743991425177,39.053727375235,14.3281888806874,0,1,0.999493645655228,0,0,0.297528659726932,25.884993396243
47.66,0.979438438732846,0.979438439076332,0.979438439085607,81.1486785923279,81.1486785923279,32.4924814709892,27.7578921938413,39.0588274438122,14.3319589546744,0,1,0.999097940260171,0,0,0.299125921078836,26.0239551338587
47.67,0.980010873978476,0.980010874318975,0.980010874324162,80.5435342889722,80.5435342889722,32.3003263425612,27.106007857228,39.088642665541,14.3488837662032,0,1,0.999345154180888,0,0,0.307584835570485,26.7598806946322
47.68,0.980883142487429,0.980883142816062,0.980883142823093,81.6302384232439,81.6302384232439,32.6679556526518,28.1207147067946,39.134966255064,14.3745574613854,0,1,0.999023224686162,0,0,0.311734205261859,27.1208758577817
47.69,0.981770970992121,0.981770971313749,0.981770971320191,81.39805221659,81.39805221659,32.6022749736364,27.8152413136628,39.1821312156546,14.4006796872726,0,1,0.999232464165945,0,0,0.300328451950956,26.1285753197332
47.7,0.982670669730606,0.982670670045987,0.982670670050415,91.762396782065,91.762396782065,36.0196976846235,38.1050315593497,39.2301735488295,14.4271916738857,0,1,0.995391956305389,0,0,0.632600053159713,55.036204624895
47.71,0.98323642641,0.983236426707239,0.983236426722775,111.423819947518,111.423819947518,42.4884218445089,57.7230812680225,39.2583209578192,14.442417721676,0,1,0.990247859082895,0,0,0.630877732167689,54.886362698589
47.72,0.983809074622644,0.983809074926892,0.983809074931943,110.353326805262,110.353326805262,42.1428946949983,56.6092021852108,39.2864644782679,14.4576601417835,0,1,0.992984167071557,0,0,0.604527022898342,52.5938509921558
47.73,0.984413259293713,0.984413259589562,0.984413259595748,110.802343829303,110.802343829303,42.2972912376336,57.0115113064242,39.3167663748595,14.4740661480196,0,1,0.994536161931881,0,0,0.625218817740625,54.3940371434344
47.74,0.98499470839904,0.984994708688172,0.98499470869374,110.928232682082,110.928232682082,42.3452390557861,57.092360603159,39.3459982665206,14.4898738124028,0,1,0.995946913286789,0,0,0.609000520082384,52.9830452471674
47.75,0.985573056687714,0.985573056970885,0.985573056978039,110.275959052314,110.275959052314,42.1374476012628,56.394822068568,39.3753593441221,14.5057776396237,0,1,0.99725724558162,0,0,0.612286794444552,53.268951116676
47.76,0.98614109777178,0.98614109805357,0.986141098061662,110.077414514852,110.077414514852,42.0787181800333,56.1514978805978,39.4044009744153,14.5215156598393,0,1,0.998134124550018,0,0,0.621033404108744,54.0299061574607
47.77,0.986704818279277,0.986704818557246,0.986704818564087,110.482012031551,110.482012031551,42.2182163874667,56.5114333862799,39.4333778801982,14.5372007650732,0,1,0.99865467688418,0,0,0.617568513873771,53.728460707018
47.78,0.987263114139864,0.987263114413578,0.987263114422423,111.424414003216,111.424414003216,42.5344544061258,57.4093704238262,39.4622328628113,14.5528107165785,0,1,0.998843849311376,0,0,0.636367903492189,55.3640076038204
47.79,0.987794901180967,0.98779490144915,0.987794901458626,111.17627143443,111.17627143443,42.459068809977,57.118893348025,39.4897070993362,14.5676709870691,0,1,0.9994459517951,0,0,0.62279444494504,54.1831167102184
47.8,0.988332515015901,0.988332515283196,0.988332515291161,111.182588507596,111.182588507596,42.4674415154515,57.0820356899376,39.5177194658574,14.5828333518013,0,1,0.999775292279207,0,0,0.634047690736926,55.1621490941126
47.81,0.988878206192208,0.98887820645694,0.988878206466867,110.679176667593,110.679176667593,42.3083979982988,56.5346098830405,39.5462850365566,14.5982817479957,0,1,1.00026418106334,0,0,0.60950963621403,53.0273383506206
47.82,0.989414979670659,0.989414979931234,0.989414979941884,110.47854858058,110.47854858058,42.2488145336354,56.2903591766773,39.5745757485251,14.6136136553779,0,1,1.00045945617806,0,0,0.619363598549689,53.8846330738229
47.83,0.989945352401038,0.989945352659604,0.989945352671349,109.986752205794,109.986752205794,42.0934753909207,55.7552996445732,39.6026277239086,14.6288248373119,0,1,1.00071926243098,0,0,0.624973054446253,54.372655736824
47.84,0.990462836841442,0.990462837099441,0.990462837110221,109.368773600944,109.368773600944,41.8965252419544,55.0949894976629,39.6300684538323,14.6437156494484,0,1,1.00099411890607,0,0,0.612184731829926,53.2600716692035
47.85,0.990980158276243,0.990980158530345,0.990980158543052,109.880268284725,109.880268284725,42.0708467674711,55.5639300427341,39.6576492654171,14.6586889765734,0,1,1.00077271631113,0,0,0.63062923993302,54.8647438741728
47.86,0.991468747717835,0.991468747972857,0.991468747985455,109.752298178599,109.752298178599,42.0346295808797,55.3958523874661,39.6836430392714,14.6728027518613,0,1,1.00086566213832,0,0,0.619972560482815,53.9376127620049
47.87,0.991962363773417,0.991962364026541,0.991962364041231,110.873648422346,110.873648422346,42.4091240197289,56.4765593369357,39.7099970365406,14.6870920488698,0,1,1.00049933430146,0,0,0.618588919861883,53.8172360279838
47.88,0.992449658068771,0.992449658319249,0.992449658332175,110.809917571463,110.809917571463,42.3940347947064,56.3726325541971,39.7360535871498,14.7012314301166,0,1,1.00056722401149,0,0,0.628129528677219,54.6472689949181
47.89,0.992908650290354,0.992908650538689,0.992908650552406,109.306454847275,109.306454847275,41.9053877321612,54.8312914493079,39.7605869080145,14.7145764899523,0,1,1.0011495639627,0,0,0.601847105093333,52.3606981431199
47.9,0.993387489574025,0.993387489820956,0.993387489836057,109.01950772961,109.01950772961,41.8168778095557,54.5044817974825,39.7863975262291,14.728628405898,0,1,1.00114233523072,0,0,0.598523774217863,52.071568356954
47.91,0.993846562961399,0.993846563207624,0.993846563222947,110.049290724717,110.049290724717,42.1609197990961,55.4960251910506,39.8111577718304,14.7421077618361,0,1,1.000674643297,0,0,0.610711963405779,53.1319408163028
47.92,0.994289077319782,0.994289077565836,0.994289077580467,109.965769151321,109.965769151321,42.1388286213637,55.3756822997278,39.8349925041818,14.755094347411,0,1,1.00067134895896,0,0,0.624609624353503,54.3410373187547
47.93,0.99471353097926,0.994713531222761,0.994713531238796,110.176634929275,110.176634929275,42.2132709571167,55.5512889647062,39.8578200122645,14.7675259523038,0,1,1.00062130588529,0,0,0.61555058744745,53.5529011079281
47.94,0.995112173671046,0.99511217391471,0.995112173930999,109.927799644887,109.927799644887,42.1363062268474,55.2693082364292,39.8792598868534,14.7792315216041,0,1,1.00070814272793,0,0,0.610053103654366,53.0746200179298
47.95,0.995507847133884,0.995507847377022,0.995507847394284,110.591528839559,110.591528839559,42.359263215414,55.9000555378481,39.9005949204515,14.7908783812593,0,1,1.00043621073335,0,0,0.62533159403417,54.4038486809728
47.96,0.995896760236659,0.995896760478811,0.995896760494934,110.811052364635,110.811052364635,42.4361236711207,56.0872465412222,39.921519235011,14.8022865884019,0,1,1.00041634058803,0,0,0.61698080762419,53.6773302633046
47.97,0.996261534668858,0.996261534909811,0.996261534926816,112.117194476171,112.117194476171,42.8698434539422,57.3630801746128,39.9411319806074,14.812982320951,0,1,0.999993656274831,0,0,0.63287006563176,55.0596957099631
47.98,0.996627105193297,0.996627105433515,0.9966271054509,110.156294002205,110.156294002205,42.2297445783067,55.3718131205172,39.9607680126188,14.8237128690686,0,1,1.00079608201242,0,0,0.609570007205967,53.0325906269192
47.99,0.996958119428643,0.996958119666043,0.996958119684476,111.362637650778,111.362637650778,42.6302629692341,56.5505649109984,39.9785975356477,14.833475204132,0,1,1.00033149421679,0,0,0.61080992459485,53.140463439752
48,0.997269387365524,0.997269387605498,0.99726938762396,115.074718200845,115.074718200845,43.8541351924993,60.2367286870405,39.9953553442609,14.842634169544,0,1,0.998961006694754,0,0,0.727927202679553,63.3296666331211
48.01,0.996632734253803,0.996632734499985,0.996632734519891,122.951779225121,122.951779225121,46.43493844282,68.1702409538993,39.9585200441369,14.8230182270852,0,1,0.996795201358642,0,0,0.74245020133868,64.5931675164651
48.02,0.995970513963128,0.995970514217023,0.995970514240604,120.927319128129,120.927319128129,45.7609237812565,66.2045704456265,39.9201378908746,14.8026107916284,0,1,0.998343108146571,0,0,0.735839139807332,64.0180051632379
48.03,0.995310142316974,0.995310142580018,0.995310142605057,122.050522390585,122.050522390585,46.1215588930352,67.3861511118547,39.8820420310737,14.7823292476571,0,1,0.998527927632976,0,0,0.730660035406447,63.5674230803609
48.04,0.994650081602126,0.994650081871256,0.994650081898768,120.895278162602,120.895278162602,45.7333317956506,66.2890838567319,39.8440628368841,14.7621314689856,0,1,0.99941652442616,0,0,0.715390662035184,62.238987597061
48.05,0.994000501929424,0.994000502205259,0.994000502234589,120.066224739579,120.066224739579,45.4524934281008,65.5169955670488,39.8068582292371,14.7423709432936,0,1,0.999976690841675,0,0,0.707424162820961,61.5459021654236
48.06,0.993354691329229,0.993354691609732,0.993354691640521,119.827164401666,119.827164401666,45.3656542196363,65.3343642214958,39.7699989094894,14.7228012706804,0,1,1.0002087966216,0,0,0.701517548486842,61.0320267183552
48.07,0.992724409217706,0.9927244095028,0.992724409533538,118.273987820213,118.273987820213,44.8471169471438,63.8360084164601,39.7341592710122,14.7038201327403,0,1,1.00076687386014,0,0,0.719706818329374,62.6144931946555
48.08,0.992101483260611,0.992101483551594,0.992101483582824,118.874419979561,118.874419979561,45.036537202493,64.4905986693173,39.6987765945923,14.6850447156515,0,1,1.00057915113378,0,0,0.705042120262163,61.3386644628081
48.09,0.991494249983562,0.991494250277734,0.991494250309264,116.711251621684,116.711251621684,44.3178274034468,62.3800416712461,39.664369561187,14.6668403892506,0,1,1.00130818729524,0,0,0.686871371858566,59.7578093516953
48.1,0.990912607916371,0.990912608216576,0.99091260824807,116.021211622813,116.021211622813,44.0836695100629,61.7401508518178,39.6315529886267,14.6495077823686,0,1,1.00136269322777,0,0,0.68033161570216,59.1888505660879
48.11,0.990330582580265,0.99033058288411,0.990330582915234,117.97255627339,117.97255627339,44.7176950704418,63.7416508652092,39.5987543792118,14.6321510289687,0,1,1.00050270703922,0,0,0.694752590151909,60.4434753432161
48.12,0.989760131399838,0.989760131705997,0.989760131738074,117.323638845939,117.323638845939,44.49718730085,63.1419919544204,39.5665424211437,14.6151044703747,0,1,1.00071546328341,0,0,0.685166368858304,59.6094740906725
48.13,0.9892200676569,0.989220067966818,0.989220067999697,115.953365077472,115.953365077472,44.039985576812,61.8181920662658,39.5361256651857,14.5990473460206,0,1,1.00109726632083,0,0,0.678833842040007,59.0585442574806
48.14,0.988676640673113,0.988676640987494,0.988676641018362,115.833382917017,115.833382917017,43.9937139685942,61.7448215060704,39.5056138890594,14.5829475218867,0,1,1.00096677376874,0,0,0.682378810505726,59.3669565139982
48.15,0.98814760946572,0.988147609783822,0.988147609813778,115.751849393233,115.751849393233,43.9602645348102,61.7086376081524,39.4759255628894,14.5672862221914,0,1,1.0008474019606,0,0,0.688665900239363,59.9139333208246
48.16,0.98763501500213,0.987635015320517,0.98763501534964,115.557299880433,115.557299880433,43.8898738264334,61.5580388442193,39.4471537320443,14.5521073041696,0,1,1.00081585076874,0,0,0.681249293042609,59.268688494707
48.17,0.987131822359535,0.987131822680507,0.987131822712294,116.004648038153,116.004648038153,44.0305898527072,62.0484840772475,39.4189404052511,14.5372235556545,0,1,1.00054692038872,0,0,0.68852412281619,59.9015986850085
48.18,0.986645869000664,0.986645869323731,0.986645869353748,115.50057001279,115.50057001279,43.8588013755697,61.5860372809872,39.3916808356016,14.5228518962008,0,1,1.00065885618715,0,0,0.689317679964851,59.970638156942
48.19,0.986162791665813,0.986162791989512,0.986162792020252,114.954961999657,114.954961999657,43.6734076697787,61.081748041405,39.3646199669644,14.5085939912873,0,1,1.00076882859486,0,0,0.683989759555079,59.5071090812919
48.2,0.985685834325208,0.985685834651609,0.985685834681092,116.929503756018,116.929503756018,44.3164244344961,63.0971031784108,39.3379120670641,14.4944885105427,0,1,0.999998993278209,0,0,0.697478363369007,60.6806176131036
48.21,0.985197523740381,0.985197524067729,0.985197524098657,116.049814146924,116.049814146924,44.0211409629566,62.2593200353098,39.3104922374213,14.4800018741929,0,1,1.00038968781204,0,0,0.672282056695102,58.4885389324739
48.22,0.984747282299456,0.984747282630059,0.984747282658485,115.580541469771,115.580541469771,43.8612568508638,61.8285061119483,39.2853028240685,14.4667325337546,0,1,1.00048903117612,0,0,0.674785658773789,58.7063523133197
48.23,0.984319205131028,0.984319205462047,0.984319205491116,115.30545696225,115.30545696225,43.765483903664,61.5899306436119,39.2613802957896,14.454146022848,0,1,1.00048768270039,0,0,0.688652294140377,59.9127495902128
48.24,0.98388891836167,0.983888918692671,0.983888918721674,114.631371439443,114.631371439443,43.5385326532708,60.9525846661374,39.2373122372711,14.4414745360346,0,1,1.00069093072343,0,0,0.66461506000695,57.8215102206046
48.25,0.983467453964783,0.983467454298356,0.983467454327121,114.917898695027,114.917898695027,43.6274490413974,61.274957081821,39.2138176948966,14.4291239183091,0,1,1.00045752212084,0,0,0.672644708570934,58.5200896456712
48.26,0.983048937829997,0.983048938165512,0.983048938192304,114.865353697626,114.865353697626,43.6049527663959,61.2580180665506,39.1904789655134,14.416856665562,0,1,1.0003786991139,0,0,0.687921345094883,59.8491570232549
48.27,0.982628562694262,0.982628563029695,0.98262856305773,115.128614714141,115.128614714141,43.6862202256257,61.5571530033758,39.1669830720382,14.4044786387272,0,1,1.00028414466311,0,0,0.669502500682877,58.2467175594103
48.28,0.982220293562709,0.982220293896913,0.982220293924715,113.913274414117,113.913274414117,43.2816651375373,60.3764954091783,39.1442350860409,14.3925439188974,0,1,1.00062055078974,0,0,0.678657497319736,59.043202266817
48.29,0.982004838336532,0.982004838655638,0.982004838687237,85.6936215678238,85.6936215678238,34.0036885060929,32.174374097486,39.132372322279,14.3868751480589,0,1,1.0101811158425,0,0,0.33617625859973,29.2473344981765
48.3,0.981942670183361,0.981942670508643,0.981942670539482,83.4260171906171,83.4260171906171,33.2580094447806,29.9085721116249,39.1305597960237,14.3868852829685,0,1,1.00840840043499,0,0,0.356768109947491,31.0388255654317
48.31,0.981879140453446,0.981879140794767,0.981879140819918,82.9851135790521,82.9851135790521,33.1126549202762,29.4700418480521,39.128378827191,14.386692903809,0,1,1.00648819487296,0,0,0.346504627520825,30.1459025943117
48.32,0.981787913758663,0.981787914097369,0.981787914119325,85.0239777850091,85.0239777850091,33.7819514904537,31.5140926620313,39.1243798277045,14.3855052952733,0,1,1.0041211503715,0,0,0.357057526226901,31.0640047817404
48.33,0.981710243204163,0.981710243545583,0.981710243565763,82.5624437751307,82.5624437751307,32.9721340669613,29.0570702341792,39.1207969958218,14.3845765451297,0,1,1.00378438054953,0,0,0.326140810913939,28.3742505495127
48.34,0.981645305353537,0.981645305694426,0.981645305714539,84.2029758013209,84.2029758013209,33.510731880807,30.7012199220643,39.1178011055998,14.3839547736569,0,1,1.00209763414771,0,0,0.335742016819162,29.2095554632671
48.35,0.981564389924127,0.981564390265401,0.981564390284891,83.9530032668629,83.9530032668629,33.4276878208368,30.4566618524679,39.1136315529148,14.3827098614802,0,1,1.00140597625393,0,0,0.337456967187822,29.3587561453406
48.36,0.981470693980596,0.981470694322712,0.981470694340055,84.2606641875306,84.2606641875306,33.5277248901385,30.7711377299814,39.1085536455274,14.3809728120217,0,1,1.00069946076609,0,0,0.333017069169346,28.9724850177331
48.37,0.981386551849189,0.981386552190915,0.98138655220772,83.6756644529816,83.6756644529816,33.3344382252161,30.1924000506975,39.1038273467608,14.3794370555234,0,1,1.000441799899,0,0,0.324390776714915,28.2219975741976
48.38,0.981292266181757,0.981292266524725,0.981292266542459,83.5609620917069,83.5609620917069,33.2955763612747,30.0850109989882,39.0984102402993,14.3775408524195,0,1,1.00008328627112,0,0,0.317333631433403,27.608025934706
48.39,0.981208008595183,0.981208008937743,0.981208008953354,83.8379472201815,83.8379472201815,33.3855498714518,30.3686666936493,39.093411467318,14.3758690592141,0,1,0.999657740508439,0,0,0.321209888933704,27.9452603372322
48.4,0.981117099068685,0.981117099413622,0.98111709942746,82.7662158546564,82.7662158546564,33.0321118421526,29.3043422373648,39.0879168881339,14.3739567291577,0,1,0.999772685649335,0,0,0.32621867299114,28.3810245502292
48.41,0.981032093135153,0.981032093479224,0.98103209349344,82.3985073284407,82.3985073284407,32.9101238930397,28.943706234336,39.0826405549568,14.3721605391479,0,1,0.999675684944641,0,0,0.317129134757756,27.5902347239248
48.42,0.980966111656888,0.980966112000846,0.980966112015024,82.8956802442024,82.8956802442024,33.0726269927724,29.446456473143,39.0783362081529,14.3708875629065,0,1,0.999268754342663,0,0,0.339232453727141,29.5132234742613
48.43,0.980874345972521,0.980874346316925,0.980874346329779,84.1298704575936,84.1298704575936,33.4770035661024,30.6888031344779,39.0723837182992,14.3686836048164,0,1,0.998810346138601,0,0,0.319946269441392,27.8353254414011
48.44,0.980783236760805,0.980783237105224,0.980783237118149,83.2913000951496,83.2913000951496,33.2000923819349,29.8583959661511,39.0664030400383,14.3665010889602,0,1,0.999069691988635,0,0,0.323867842889727,28.1765023314063
48.45,0.980710611470914,0.980710611815002,0.980710611827254,84.1385794878222,84.1385794878222,33.4775074727568,30.7123830653409,39.0613812596076,14.3648151628737,0,1,0.998715775191618,0,0,0.344821548066598,29.9994746817941
48.46,0.980637976845581,0.980637977190206,0.980637977202632,84.4439728052473,84.4439728052473,33.5767782993692,31.0247366787746,39.0562088401415,14.3630272863312,0,1,0.998671631917913,0,0,0.35021738727337,30.4689126927832
48.47,0.980559028105216,0.980559028447467,0.980559028461001,85.0653152893423,85.0653152893423,33.7797960959106,31.6537387877879,39.0505926854727,14.3609838160817,0,1,0.998560378511413,0,0,0.348745998580332,30.3409018764889
48.48,0.980492732799265,0.980492733141252,0.980492733152522,84.383554807122,84.383554807122,33.5546498570096,30.9786363106974,39.0456204679785,14.359298028446,0,1,0.998904709353582,0,0,0.345901833467121,30.0934595116395
48.49,0.980443944931055,0.980443945275638,0.980443945288076,84.1410469087168,84.1410469087168,33.4740887552803,30.7413523885408,39.0415839451218,14.3581105750542,0,1,0.999060893972115,0,0,0.329889750502157,28.7004082936876
48.5,0.980413872025083,0.980413872367782,0.980413872378972,83.6920244490048,83.6920244490048,33.3258847249018,30.2959313753477,39.0385902807198,14.3575027929374,0,1,0.999208592353663,0,0,0.333645717186832,29.0271773952544
48.51,0.980354046769943,0.980354047110459,0.980354047125695,82.9982237054988,82.9982237054988,33.0968506576327,29.6082940179977,39.0339208755538,14.3560088119474,0,1,0.999444706495801,0,0,0.319769507792457,27.8199471779437
48.52,0.980325799467041,0.980325799810941,0.980325799822744,83.4860425026637,83.4860425026637,33.2565830398228,30.0996338380866,39.0309781998014,14.3554304647758,0,1,0.999231761050363,0,0,0.310551271608827,27.017960629968
48.53,0.980327283904447,0.980327284248524,0.980327284258302,82.0226874753411,82.0226874753411,32.7753678029989,28.6372245118809,39.029684042956,14.3557789205042,0,1,0.999646746436203,0,0,0.330442949057872,28.7485365680349
48.54,0.980322955949675,0.980322956293641,0.98032295630463,83.5973186735402,83.5973186735402,33.2925981213151,30.2134641176115,39.0279908837189,14.3558636722098,0,1,0.999049533269529,0,0,0.33233043931118,28.9127482200727
48.55,0.980333870299567,0.980333870643012,0.980333870652853,83.0594817063895,83.0594817063895,33.1156631846493,29.6760707010696,39.0270512796997,14.3563597256202,0,1,0.999278701319795,0,0,0.329830690909597,28.695270109135
48.56,0.980349163351655,0.980349163696462,0.980349163707324,82.5513361907282,82.5513361907282,32.9485440933612,29.167971138209,39.0263611301642,14.3570039223549,0,1,0.999441998836824,0,0,0.33504230834164,29.1486808257227
48.57,0.980361498709111,0.980361499052377,0.980361499061949,83.0778998469634,83.0778998469634,33.1214686081753,29.6949275656577,39.0254580428942,14.3575142384114,0,1,0.999272129395083,0,0,0.325278406390606,28.2992213559827
48.58,0.98040671557649,0.980406715920344,0.980406715930519,81.121487495445,81.121487495445,32.4786877886593,27.736078905383,39.0263701671658,14.3590384228961,0,1,0.999941539712456,0,0,0.313730264346537,27.2945329981487
48.59,0.980466712419551,0.980466712762055,0.980466712771445,80.937538217242,80.937538217242,32.4186817136072,27.5483581859865,39.0281468802113,14.3610331510442,0,1,0.999882275474618,0,0,0.306502488029725,26.665716458586
48.6,0.980532554018095,0.980532554361119,0.980532554372003,89.8913193378785,89.8913193378785,35.3621993813707,36.4977443876469,39.0303719570404,14.3632029931912,0,1,0.996362879761116,0,0,0.611170977523417,53.1718750445373
