t_start,t_end,t_release,label,score,alarm,dominant,domain,csec_corr,csec_unc,decision_ms_after_target,csec_wait_ms,prov_score,prov_alarm,|r_bal|,|r_aux|,|r_cool|,|r_ups|,|r_qp|,|r_pv|,|r_reg|,e_rec,e_fc
21.20,22.47,22.48,0,-0.94625,0,|r_qp|,cross-domain,0.0000,0.0000,3.487,0,-0.94625,0,-6.243,-2.772,-4.378,0,-8.793,0.4022,0.05897,3.865,42.94
21.60,22.87,22.88,0,-1.52212,0,|r_qp|,cross-domain,0.0000,0.0000,3.449,0,-1.52212,0,-6.243,-2.772,-4.378,0,-8.793,0.4969,0.4725,-0.8235,-0.2103
22.00,23.27,23.28,0,-1.56830,0,|r_qp|,cross-domain,0.0000,0.0000,3.468,0,-1.56830,0,-6.243,-2.772,-4.378,0,-8.793,0.747,-0.03715,-1.08,-0.1472
22.40,23.67,23.68,0,-1.41135,0,|r_qp|,cross-domain,0.0000,0.0000,3.412,0,-1.41135,0,-6.243,-2.772,-4.378,0,-8.793,0.7366,-2.53e-05,2.234,40.84
22.80,24.07,24.08,0,-1.11121,0,|r_qp|,cross-domain,0.0000,0.0000,3.489,0,-1.11121,0,-6.243,-2.772,-4.378,0,-8.793,0.5819,1.009,0.5713,0.4788
23.20,24.47,24.48,0,-1.43170,0,|r_qp|,cross-domain,0.0000,0.0000,3.564,0,-1.43170,0,-6.243,-2.772,-4.378,0,-8.793,-0.5452,1.527,-0.2246,-0.1041
23.60,24.87,24.88,0,-1.76457,0,|r_qp|,cross-domain,0.0000,0.0000,3.961,0,-1.76457,0,-6.243,-2.772,-4.378,0,-8.793,-1.148,1.84,1.367,36
24.00,25.27,25.28,0,-1.39557,0,|r_qp|,cross-domain,0.0000,0.0000,3.535,0,-1.39557,0,-6.243,-2.772,-4.378,0,-8.793,-0.7447,3.401,0.2585,0.2802
24.40,25.67,25.68,0,-1.68164,0,|r_qp|,cross-domain,0.0000,0.0000,3.541,0,-1.68164,0,-6.243,-2.772,-4.378,0,-8.793,-0.3612,2.657,-0.8133,0.0755
24.80,26.07,26.08,0,-1.28557,0,|r_qp|,cross-domain,0.0000,0.0000,3.497,0,-1.28557,0,-6.243,-2.772,-4.378,0,-8.793,0.9599,2.346,2.769,37.57
25.20,26.47,26.48,0,-1.30069,0,|r_qp|,cross-domain,0.0000,0.0000,3.470,0,-1.30069,0,-6.243,-2.772,-4.378,0,-8.793,1.616,3.089,0.2047,0.3922
25.60,26.87,26.88,0,-1.20479,0,|r_qp|,cross-domain,0.0000,0.0000,3.366,0,-1.20479,0,-6.243,-2.772,-4.378,0,-8.793,3.408,1.441,-0.0604,-0.3517
26.00,27.27,27.28,0,-1.02858,0,|r_qp|,cross-domain,0.0000,0.0000,3.412,0,-1.02858,0,-6.243,-2.772,-4.378,0,-8.793,3.623,1.054,2.867,35.61
26.40,27.67,27.68,0,-1.19352,0,|r_qp|,cross-domain,0.0000,0.0000,3.167,0,-1.19352,0,-6.243,-2.772,-4.378,0,-8.793,2.617,1.239,0.1212,0.8198
26.80,28.07,28.08,0,-1.37515,0,|r_qp|,cross-domain,0.0000,0.0000,3.799,0,-1.37515,0,-6.243,-2.772,-4.378,0,-8.793,0.3539,1.481,-0.1887,-0.3366
27.20,28.47,28.48,0,-1.56206,0,|r_qp|,cross-domain,0.0000,0.0000,3.582,0,-1.56206,0,-6.243,-2.772,-4.378,0,-8.793,-0.9535,2.137,2.281,39.84
27.60,28.87,28.88,0,-1.01244,0,|r_qp|,cross-domain,0.0000,0.0000,3.581,0,-1.01244,0,-6.243,-2.772,-4.378,0,-8.793,-0.8105,3.684,1.576,1.435
28.00,29.27,29.28,0,-1.36615,0,|r_qp|,cross-domain,0.0000,0.0000,3.561,0,-1.36615,0,-6.243,-2.772,-4.378,0,-8.793,-0.9333,3.55,0.3614,-0.2604
